numero AMM;nom produit;identifiant usage; date decision;stade cultural min (BBCH);tade cultural max (BBCH);etat usage;dose retenue;dose retenue unite;delai avant recolte jour;delai avant recolte bbch;nombre max d'application;date fin distribution;date fin utilisation;condition emploi;ZNT aquatique (en m);ZNT arthropodes non cibles (en m);ZNT plantes non cibles (en m);mentions autorisees;intervalle minimum entre applications (jour);
9600403;RUBIGAN JARDIN;Pêcher - Abricotier*Trt Part.Aer.*Oïdium(s);11/06/2007;;;Retrait;0.1;L/hL;;;;31/12/2007;31/12/2008;;;;;;;
9600403;RUBIGAN JARDIN;Fruits à pépins*Trt Part.Aer.*Oïdium(s);;;;Retrait;0.1;L/hL;;;;31/12/2007;31/12/2008;;;;;;;
9600403;RUBIGAN JARDIN;Fruits à pépins*Trt Part.Aer.*Tavelure(s);;;;Retrait;0.1;L/hL;;;;31/12/2007;31/12/2008;;;;;;;
9600403;RUBIGAN JARDIN;Rosier*Trt Part.Aer.*Oïdium(s);;;;Retrait;1.25;L/ha;;;;31/12/2007;31/12/2008;;;;;;;
9600406;SELLER T;JEVI*Désherbage*All. PJT, Cimet., Voies (1);12/04/2002;;;Retrait;5.25;L/ha;;;;;;;;;;;;
9600408;SQUADRON;Avoine*Désherbage;;;;Retrait;2.0;L/ha;;;;31/03/2006;30/09/2006;;;;;;;
9600408;SQUADRON;Graminées fourragères*Désherbage;;;;Retrait;2.0;L/ha;;;;31/03/2006;30/09/2006;;;;;;;
9600408;SQUADRON;Seigle*Désherbage;;;;Retrait;3.0;L/ha;;;;31/03/2006;30/09/2006;;;;;;;
9600408;SQUADRON;Blé*Désherbage;;;;Retrait;2.0;L/ha;;;;31/03/2006;30/09/2006;;;;;;;
9600408;SQUADRON;Blé*Désherbage;;;;Retrait;3.0;L/ha;;;;31/03/2006;30/09/2006;;;;;;;
9600408;SQUADRON;Orge*Désherbage;;;;Retrait;2.0;L/ha;;;;31/03/2006;30/09/2006;;;;;;;
9600408;SQUADRON;Orge*Désherbage;;;;Retrait;3.0;L/ha;;;;31/03/2006;30/09/2006;;;;;;;
9600415;PROFERTYL 120;Traitements généraux*Désherbage*Zones Cult. Avt Plantat. (1);04/04/2003;;;Retrait;9.0;L/ha;;;;;;;;;;;;
9600415;PROFERTYL 120;Traitements généraux*Désherbage*Avt Mise Cult. (1);04/04/2003;;;Retrait;;;;;;;;;;;;;;
9600415;PROFERTYL 120;Traitements généraux*Désherbage*Avt Mise Cult. (1);04/04/2003;;;Retrait;18.0;L/ha;;;;;;;;;;;;
9600415;PROFERTYL 120;Traitements généraux*Désherbage*Avt Mise Cult. (1);04/04/2003;;;Retrait;36.0;L/ha;;;;;;;;;;;;
9600415;PROFERTYL 120;Traitements généraux*Désherbage*Cult. Installées (1);04/04/2003;;;Retrait;18.0;L/ha;;;;;;;;;;;;
9600415;PROFERTYL 120;Traitements généraux*Désherbage*Cult. Installées (1);04/04/2003;;;Retrait;36.0;L/ha;;;;;;;;;;;;
9600415;PROFERTYL 120;Traitements généraux*Désherbage*Cult. Installées (1);04/04/2003;;;Retrait;9.0;L/ha;;;;;;;;;;;;
9600417;PARVERSE;Orge*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;2.5;L/ha;;;;28/02/2011;29/02/2012;;;;;;;
9600417;PARVERSE;Seigle*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;2.5;L/ha;;;;28/02/2011;29/02/2012;;;;;;;
9600417;PARVERSE;Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;2.0;L/ha;;;;28/02/2011;29/02/2012;;;;;;;
9600417;PARVERSE;Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;2.5;L/ha;;;;28/02/2011;29/02/2012;;;;;;;
9600418;LOOPING;Lin*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;1.5;L/ha;;;;;;;;;;;;
9600418;LOOPING;Maïs doux*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;0.75;L/ha;;;;;;;;;;;;
9600418;LOOPING;Maïs*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;0.75;L/ha;;;;;;;;;;;;
9600418;LOOPING;Porte graine*Trt Part.Aer.*Act. Croiss. Florais.;;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9600418;LOOPING;Seigle*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;1.5;L/ha;;;;;;;;;;;;
9600418;LOOPING;Tournesol*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;0.75;L/ha;;;;;;;;;;;;
9600418;LOOPING;Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;0.6;L/ha;;;;;;;;;;;;
9600418;LOOPING;Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;1.5;L/ha;;;;;;;;;;;;
9600418;LOOPING;Orge*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;0.75;L/ha;;;;;;;;;;;;
9600418;LOOPING;Orge*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;1.5;L/ha;;;;;;;;;;;;
9600419;ANTIHERB;JEVI*Désherb. Total (1);06/02/2004;;;Retrait;11.2;L/ha;;;;;;;;;;;;
9600419;ANTIHERB;JEVI*Désherbage*All. PJT, Cimet., Voies (1);06/02/2004;;;Retrait;11.2;L/ha;;;;;;;;;;;;
9600420;AMITRIL AG;Fruits à noyau*Désherbage*Cult. Installées;;;;Retrait;;;;;;;;;;;;;;
9600420;AMITRIL AG;Fruits à pépins*Désherbage*Cult. Installées;;;;Retrait;;;;;;;;;;;;;;
9600420;AMITRIL AG;Vigne*Désherbage*Cult. Installées;;;;Retrait;;;;;;;;;;;;;;
9600422;RIDER;Graines protéagineuses*Désherbage;;;;Retrait;1.5;L/ha;;;;31/12/2011;31/12/2012;;;;;;;
9600422;RIDER;Pomme de terre*Désherbage;;;;Retrait;2.0;L/ha;;;;31/12/2011;31/12/2012;;;;;;;
9600422;RIDER;Tomate - Aubergine*Désherbage;;;;Retrait;2.0;L/ha;;;;31/12/2011;31/12/2012;;;;;;;
9600422;RIDER;Tournesol*Désherbage;;;;Retrait;3.0;L/ha;;;;31/12/2011;31/12/2012;;;;;;;
9600423;ROUNDUP EXPERT;Cultures fruitières*Désherbage*Cult. Installées;19/10/2006;;;Retrait;;;;;;01/07/2007;01/07/2008;;;;;;;
9600423;ROUNDUP EXPERT;Traitements généraux*Désherbage*Cult. Installées (1);19/10/2006;;;Retrait;6.0;L/ha;;;;01/07/2007;01/07/2008;;;;;;;
9600423;ROUNDUP EXPERT;Traitements généraux*Désherbage*Zones Cult. Avt Plantat. (1);19/10/2006;;;Retrait;3.0;L/ha;;;;01/07/2007;01/07/2008;;;;;;;
9600423;ROUNDUP EXPERT;Vigne*Désherbage*Cult. Installées;19/10/2006;;;Retrait;;;;;;01/07/2007;01/07/2008;;;;;;;
9600423;ROUNDUP EXPERT;Traitements généraux*Désherbage*Avt Mise Cult. (1);19/10/2006;;;Retrait;;;;;;01/07/2007;01/07/2008;;;;;;;
9600423;ROUNDUP EXPERT;Traitements généraux*Désherbage*Avt Mise Cult. (1);19/10/2006;;;Retrait;12.0;L/ha;;;;01/07/2007;01/07/2008;;;;;;;
9600423;ROUNDUP EXPERT;Traitements généraux*Désherbage*Avt Mise Cult. (1);19/10/2006;;;Retrait;6.0;L/ha;;;;01/07/2007;01/07/2008;;;;;;;
9600426;SANAZEB 80 WP;Blé*Trt Part.Aer.*Septoriose(s);;;;Retrait;;;;;;;;;;;;;;
9600426;SANAZEB 80 WP;Pomme de terre*Trt Part.Aer.*Mildiou(s);;;;Retrait;;;;;;;;;;;;;;
9600426;SANAZEB 80 WP;Fruits à pépins*Trt Part.Aer.*Tavelure(s);;;;Retrait;;;;;;;;;;;;;;
9600426;SANAZEB 80 WP;Rosier*Trt Part.Aer.*Rouille(s);;;;Retrait;;;;;;;;;;;;;;
9600426;SANAZEB 80 WP;Tomate - Aubergine*Trt Part.Aer.*Mildiou(s);;;;Retrait;;;;;;;;;;;;;;
9600426;SANAZEB 80 WP;Vigne*Trt Part.Aer.*Black rot;;;;Retrait;;;;;;;;;;;;;;
9600426;SANAZEB 80 WP;Vigne*Trt Part.Aer.*Excoriose;;;;Retrait;;;;;;;;;;;;;;
9600426;SANAZEB 80 WP;Vigne*Trt Part.Aer.*Mildiou(s);;;;Retrait;;;;;;;;;;;;;;
9600426;SANAZEB 80 WP;Vigne*Trt Part.Aer.*Rougeot parasitaire;;;;Retrait;;;;;;;;;;;;;;
9600427;BARSPROUT DP;Pomme de terre*Trt Prod. Réc.*Limit. Destruct. Germes;;;;Retrait;1.0;kg/t;;;;31/03/2006;30/09/2006;;;;;;;
9600433;LEXIC FLASH;Vigne*Trt Part.Aer.*Mildiou(s);30/01/2015;;;Retrait;3.0;kg/ha;;;;;;;;;;;;
9600435;KESSI;Vigne*Trt Part.Aer.*Oïdium(s);;;;Retrait;0.3;L/ha;;;;31/12/2008;31/12/2009;;;;;;;
9600436;DIZMA;Graines protéagineuses*Trt Part.Aer.*Anthracnose(s);;;;Retrait;2.5;kg/ha;;;;30/09/2006;30/06/2007;;;;;;;
9600436;DIZMA;Pois écossés frais*Trt Part.Aer.*Maladies des taches brunes;;;;Retrait;2.5;kg/ha;;;;30/09/2006;30/06/2007;;;;;;;
9600439;BAZOOKA 480;Maïs*Désherbage;01/12/1996;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600439;BAZOOKA 480;Soja*Désherbage;01/12/1996;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600443;DANITRINE;Céréales à paille*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.3;L/ha;;;;30/09/2006;31/07/2007;;;;;;;
9600443;DANITRINE;Crucifères oléagineuses*Trt Part.Aer.*Coléoptères phytophages;;;;Retrait;0.25;L/ha;;;;30/09/2006;31/07/2007;;;;;;;
9600443;DANITRINE;Pomme de terre*Trt Part.Aer.*Coléoptères phytophages;;;;Retrait;0.3;L/ha;;;;30/09/2006;31/07/2007;;;;;;;
9600443;DANITRINE;Vigne*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.5;L/ha;;;;30/09/2006;31/07/2007;;;;;;;
9600443;DANITRINE;Céréales à paille*Trt Part.Aer.*Pucerons;;;;Retrait;0.2;L/ha;;;;30/09/2006;31/07/2007;;;;;;;
9600443;DANITRINE;Céréales à paille*Trt Part.Aer.*Pucerons;;;;Retrait;0.25;L/ha;;;;30/09/2006;31/07/2007;;;;;;;
9600444;ORLURON;Blé*Désherbage;;;;Retrait;5.0;L/ha;;;;30/09/2006;31/03/2007;;;;;;;
9600444;ORLURON;Orge*Désherbage;;;;Retrait;5.0;L/ha;;;;30/09/2006;31/03/2007;;;;;;;
9600445;NOVATRA;Maïs*Désherbage;07/02/2003;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600445;NOVATRA;Sorgho*Désherbage (1);07/02/2003;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600446;NOVASIME;Asperge*Désherbage;07/02/2003;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600446;NOVASIME;Maïs*Désherbage;07/02/2003;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600446;NOVASIME;Petits fruits*Désherbage*Cult. Installées;07/02/2003;;;Retrait;2.0;L/ha;;;;;;;;;;;;
9600446;NOVASIME;Rosier*Désherbage*Pl. terre;07/02/2003;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600447;NORISO;Blé*Désherbage;06/02/2004;;;Retrait;2.4;L/ha;;;;;;;;;;;;
9600447;NORISO;Orge*Désherbage;06/02/2004;;;Retrait;2.4;L/ha;;;;;;;;;;;;
9600448;NORALINE;Arbres et arbustes*Désherbage*Plantat. Pl. terre;20/02/2008;;;Retrait;3.0;L/ha;;;;31/07/2008;31/12/2008;;;;;;;
9600448;NORALINE;Choux*Désherbage;;;;Retrait;2.5;L/ha;;;;31/07/2008;31/12/2008;;;;;;;
9600448;NORALINE;Crucifères oléagineuses*Désherbage;;;;Retrait;2.5;L/ha;;;;31/07/2008;31/12/2008;;;;;;;
9600448;NORALINE;Soja*Désherbage;;;;Retrait;1.5;L/ha;;;;31/07/2008;31/12/2008;;;;;;;
9600448;NORALINE;Tournesol*Désherbage;;;;Retrait;2.5;L/ha;;;;31/07/2008;31/12/2008;;;;;;;
9600451;SIKOSTO 360;Traitements généraux*Désherbage*Zones Cult. Avt Plantat. (1);04/04/2003;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600451;SIKOSTO 360;Traitements généraux*Désherbage*Avt Mise Cult. (1);04/04/2003;;;Retrait;;;;;;;;;;;;;;
9600451;SIKOSTO 360;Traitements généraux*Désherbage*Avt Mise Cult. (1);04/04/2003;;;Retrait;12.0;L/ha;;;;;;;;;;;;
9600451;SIKOSTO 360;Traitements généraux*Désherbage*Avt Mise Cult. (1);04/04/2003;;;Retrait;6.0;L/ha;;;;;;;;;;;;
9600451;SIKOSTO 360;Traitements généraux*Désherbage*Cult. Installées (1);04/04/2003;;;Retrait;12.0;L/ha;;;;;;;;;;;;
9600451;SIKOSTO 360;Traitements généraux*Désherbage*Cult. Installées (1);04/04/2003;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600451;SIKOSTO 360;Traitements généraux*Désherbage*Cult. Installées (1);04/04/2003;;;Retrait;6.0;L/ha;;;;;;;;;;;;
9600462;CYCOSTALK FORT;Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;1.2;L/ha;;;;28/02/2011;29/02/2012;;;;;;;
9600465;SULFOL GD;Betterave industrielle et fourragère*Trt Part.Aer.*Maladies du feuillage;12/12/2014;;;Retrait;7.5;kg/ha;;;;31/01/2015;31/01/2016;;;;;;;
9600465;SULFOL GD;Blé*Trt Part.Aer.*Oïdium(s);12/12/2014;;;Retrait;10.0;kg/ha;;;;31/01/2015;31/01/2016;;;;;;;
9600465;SULFOL GD;Cucurbitacées à peau non comestible*Trt Part.Aer.*Oïdium(s);12/12/2014;;;Retrait;0.75;kg/hL;;;;31/01/2015;31/01/2016;;;;;;;
9600465;SULFOL GD;Orge*Trt Part.Aer.*Oïdium(s);12/12/2014;;;Retrait;10.0;kg/ha;;;;31/01/2015;31/01/2016;;;;;;;
9600465;SULFOL GD;Pêcher - Abricotier*Trt Part.Aer.*Oïdium(s);12/12/2014;;;Retrait;0.75;kg/hL;;;;31/01/2015;31/01/2016;;;;;;;
9600465;SULFOL GD;Fruits à pépins*Trt Part.Aer.*Oïdium(s);12/12/2014;;;Retrait;0.75;kg/hL;;;;31/01/2015;31/01/2016;;;;;;;
9600465;SULFOL GD;Fruits à pépins*Trt Part.Aer.*Tavelure(s);12/12/2014;;;Retrait;0.75;kg/hL;;;;31/01/2015;31/01/2016;;;;;;;
9600465;SULFOL GD;Vigne*Trt Part.Aer.*Excoriose;12/12/2014;;;Retrait;1.25;kg/hL;;;;31/01/2015;31/01/2016;;;;;;;
9600465;SULFOL GD;Vigne*Trt Part.Aer.*Oïdium(s);12/12/2014;;;Retrait;1.25;kg/hL;;;;31/01/2015;31/01/2016;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Cerisier*Trt Part.Aer.*Bactériose(s);29/10/2014;;;Retrait;1.25;kg/hL;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Fruits à coque*Trt Part.Aer.*Bactériose(s);29/10/2014;;;Retrait;1.25;kg/hL;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Pêcher - Abricotier*Trt Part.Aer.*Bactériose(s);29/10/2014;;;Retrait;;;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Pêcher - Abricotier*Trt Part.Aer.*Cloque(s);29/10/2014;;;Retrait;2.5;kg/hL;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Pomme de terre*Trt Part.Aer.*Mildiou(s);29/10/2014;;;Retrait;25.0;kg/ha;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Fruits à pépins*Trt Part.Aer.*Bactériose(s);29/10/2014;;;Retrait;1.25;kg/hL;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Fruits à pépins*Trt Part.Aer.*Chancre européen;29/10/2014;;;Retrait;2.5;kg/hL;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Fruits à pépins*Trt Part.Aer.*Maladies du feuillage;29/10/2014;;;Retrait;1.25;kg/hL;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Fruits à pépins*Trt Part.Aer.*Tavelure(s);29/10/2014;;;Retrait;1.25;kg/hL;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Prunier*Trt Part.Aer.*Bactériose(s);29/10/2014;;;Retrait;1.25;kg/hL;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Prunier*Trt Part.Aer.*Tavelure(s);29/10/2014;;;Retrait;1.25;kg/hL;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Vigne*Trt Part.Aer.*Bactériose(s);29/10/2014;;;Retrait;20.0;kg/ha;;;;30/11/2014;30/11/2015;;;;;;;
9600466;BOUILLIE BORDELAISE CAFFARO;Vigne*Trt Part.Aer.*Mildiou(s);29/10/2014;;;Retrait;15.0;kg/ha;;;;30/11/2014;30/11/2015;;;;;;;
9600468;GALILEE;Avoine*Trt Part.Aer.*Oïdium(s);;;;Retrait;2.5;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Avoine*Trt Part.Aer.*Rouille couronnée;;;;Retrait;2.5;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Blé*Trt Part.Aer.*Oïdium(s);;;;Retrait;2.5;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Blé*Trt Part.Aer.*Rouille(s);;;;Retrait;2.5;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Blé*Trt Part.Aer.*Septoriose(s);;;;Retrait;2.5;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Graines protéagineuses*Trt Part.Aer.*Anthracnose(s);;;;Retrait;2.0;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Graines protéagineuses*Trt Part.Aer.*Pourriture grise et sclérotinioses;;;;Retrait;2.0;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Graines protéagineuses*Trt Part.Aer.*Rouille(s);;;;Retrait;2.0;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Orge*Trt Part.Aer.*Helminthosporiose et ramulariose;;;;Retrait;2.5;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Orge*Trt Part.Aer.*Oïdium(s);;;;Retrait;2.5;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Orge*Trt Part.Aer.*Rhynchosporiose;;;;Retrait;2.5;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Orge*Trt Part.Aer.*Rouille(s);;;;Retrait;2.5;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Pois écossés frais*Trt Part.Aer.*Maladies des taches brunes;;;;Retrait;2.0;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Pois écossés frais*Trt Part.Aer.*Pourriture grise et sclérotinioses;;;;Retrait;2.0;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Pois écossés frais*Trt Part.Aer.*Rouille(s);;;;Retrait;2.0;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600468;GALILEE;Seigle*Trt Part.Aer.*Rouille(s);;;;Retrait;2.5;L/ha;;;;30/12/2006;30/06/2007;;;;;;;
9600469;GRIZZLI FL;Betterave industrielle et fourragère*Désherbage;09/01/2013;;;Retrait;4.0;L/ha;;;;;;;;;;;;
9600470;TRADIAMOUSSE;Gazons de graminées*Trt Part.Aer.*Mousses;;;;Retrait;50.0;L/ha;;;;30/10/2006;30/09/2007;;;;;;;
9600470;TRADIAMOUSSE;Traitements généraux*Destruct. Mousses (1);;;;Retrait;50.0;L/ha;;;;30/10/2006;30/09/2007;;;;;;;
9600476;EFFIDIA GOLD;Blé*Trt Sem.*Champignons (autres que pythiacées);15/10/2010;;;Retrait;0.2;L/q;;;;30/11/2009;15/06/2010;;;;;;;
9600476;EFFIDIA GOLD;Céréales à paille*Trt Sem.*Répulsif Corbeaux;15/10/2010;;;Retrait;0.2;L/q;;;;30/11/2009;15/06/2010;;;;;;;
9600477;EMBRACE GOLD;Blé*Trt Sem.*Champignons (autres que pythiacées);28/05/2009;;;Retrait;0.2;L/q;;;;30/11/2009;15/06/2010;;;;;;;
9600477;EMBRACE GOLD;Céréales à paille*Trt Sem.*Répulsif Corbeaux;;;;Retrait;0.2;L/q;;;;30/11/2009;15/06/2010;;;;;;;
9600479;RUSTENDOR;Maïs*Désherbage;06/02/2004;;;Retrait;3.2;L/ha;;;;;;;;;;;;
9600479;RUSTENDOR;Soja*Désherbage;06/02/2004;;;Retrait;2.2;L/ha;;;;;;;;;;;;
9600479;RUSTENDOR;Sorgho*Désherbage (1);06/02/2004;;;Retrait;2.0;L/ha;;;;;;;;;;;;
9600479;RUSTENDOR;Tournesol*Désherbage;06/02/2004;;;Retrait;2.2;L/ha;;;;;;;;;;;;
9600485;SIRENA;Céréales à paille*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.3;L/ha;;;;;;;;;;;;
9600485;SIRENA;Choux*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.03;L/ha;;;;;;;;;;;;
9600485;SIRENA;Crucifères oléagineuses*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.2;L/ha;;;;;;;;;;;;
9600485;SIRENA;Crucifères oléagineuses*Trt Part.Aer.*Coléoptères phytophages;;;;Retrait;0.25;L/ha;;;;;;;;;;;;
9600485;SIRENA;Maïs*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.5;L/ha;;;;;;;;;;;;
9600485;SIRENA;Maïs*Trt Part.Aer.*Pyrale(s) (1);;;;Retrait;0.5;L/ha;;;;;;;;;;;;
9600485;SIRENA;Pêcher - Abricotier*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.03;L/ha;;;;;;;;;;;;
9600485;SIRENA;Pêcher - Abricotier*Trt Part.Aer.*Pucerons;;;;Retrait;0.05;L/ha;;;;;;;;;;;;
9600485;SIRENA;Pois*Trt Part.Aer.*Pucerons (1);;;;Retrait;0.05;L/ha;;;;;;;;;;;;
9600485;SIRENA;Pomme de terre*Trt Part.Aer.*Coléoptères phytophages;;;;Retrait;0.3;L/ha;;;;;;;;;;;;
9600485;SIRENA;Pomme de terre*Trt Part.Aer.*Pucerons;;;;Retrait;0.05;L/ha;;;;;;;;;;;;
9600485;SIRENA;Fruits à pépins*Trt Part.Aer.*Chenilles foreuses des fruits;;;;Retrait;0.03;L/ha;;;;;;;;;;;;
9600485;SIRENA;Fruits à pépins*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.03;L/ha;;;;;;;;;;;;
9600485;SIRENA;Fruits à pépins*Trt Part.Aer.*Psylle(s) (1);;;;Retrait;0.06;L/ha;;;;;;;;;;;;
9600485;SIRENA;Fruits à pépins*Trt Part.Aer.*Pucerons;;;;Retrait;0.05;L/ha;;;;;;;;;;;;
9600485;SIRENA;Tomate - Aubergine*Trt Part.Aer.*Aleurodes;;;;Retrait;0.05;L/ha;;;;;;;;;;;;
9600485;SIRENA;Traitements généraux*Trt Part.Aer.*Chenilles phytophages (1);;;;Retrait;0.03;L/ha;;;;;;;;;;;;
9600485;SIRENA;Vigne*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.5;L/ha;;;;;;;;;;;;
9600485;SIRENA;Vigne*Trt Part.Aer.*Cicadelles (1);;;;Retrait;0.3;L/ha;;;;;;;;;;;;
9600485;SIRENA;Vigne*Trt Part.Aer.*Tordeuses de la grappe;;;;Retrait;0.03;L/ha;;;;;;;;;;;;
9600485;SIRENA;Céréales à paille*Trt Part.Aer.*Pucerons;;;;Retrait;0.2;L/ha;;;;;;;;;;;;
9600485;SIRENA;Céréales à paille*Trt Part.Aer.*Pucerons;;;;Retrait;0.25;L/ha;;;;;;;;;;;;
9600489;MUSTANG;JEVI*Désherb. Total (1);08/12/2003;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600489;MUSTANG;JEVI*Désherbage*All. PJT, Cimet., Voies (1);08/12/2003;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600490;NOVATIL;Avoine*Désherbage;;;;Retrait;2.0;L/ha;;;;30/04/2007;31/10/2007;;;;;;;
9600490;NOVATIL;Blé*Désherbage;;;;Retrait;2.0;L/ha;;;;30/04/2007;31/10/2007;;;;;;;
9600490;NOVATIL;Orge*Désherbage;;;;Retrait;2.0;L/ha;;;;30/04/2007;31/10/2007;;;;;;;
9600490;NOVATIL;Seigle*Désherbage;;;;Retrait;2.0;L/ha;;;;30/04/2007;31/10/2007;;;;;;;
9600492;DANAPROP;Seigle*Désherbage;;;;Retrait;4.5;L/ha;;;;31/12/2006;30/06/2007;;;;;;;
9600492;DANAPROP;Avoine*Désherbage;;;;Retrait;3.0;L/ha;;;;31/12/2006;30/06/2007;;;;;;;
9600492;DANAPROP;Avoine*Désherbage;;;;Retrait;4.5;L/ha;;;;31/12/2006;30/06/2007;;;;;;;
9600492;DANAPROP;Blé*Désherbage;;;;Retrait;3.0;L/ha;;;;31/12/2006;30/06/2007;;;;;;;
9600492;DANAPROP;Blé*Désherbage;;;;Retrait;4.5;L/ha;;;;31/12/2006;30/06/2007;;;;;;;
9600492;DANAPROP;Orge*Désherbage;;;;Retrait;3.0;L/ha;;;;31/12/2006;30/06/2007;;;;;;;
9600492;DANAPROP;Orge*Désherbage;;;;Retrait;4.5;L/ha;;;;31/12/2006;30/06/2007;;;;;;;
9600493;NOVAMONE;Fruits à coque*Désherbage*Cult. Installées;;;;Retrait;2.5;L/ha;;;;30/09/2006;30/04/2007;;;;;;;
9600493;NOVAMONE;Fruits à noyau*Désherbage*Cult. Installées;;;;Retrait;2.5;L/ha;;;;30/09/2006;30/04/2007;;;;;;;
9600493;NOVAMONE;Gazons de graminées*Désherbage;;;;Retrait;2.0;L/ha;;;;30/09/2006;30/04/2007;;;;;;;
9600493;NOVAMONE;Maïs*Désherbage;;;;Retrait;3.0;L/ha;;;;30/09/2006;30/04/2007;;;;;;;
9600493;NOVAMONE;Fruits à pépins*Désherbage*Cult. Installées;;;;Retrait;2.5;L/ha;;;;30/09/2006;30/04/2007;;;;;;;
9600493;NOVAMONE;Seigle*Désherbage;;;;Retrait;2.0;L/ha;;;;30/09/2006;30/04/2007;;;;;;;
9600493;NOVAMONE;Blé*Désherbage;;;;Retrait;1.0;L/ha;;;;30/09/2006;30/04/2007;;;;;;;
9600493;NOVAMONE;Blé*Désherbage;;;;Retrait;2.0;L/ha;;;;30/09/2006;30/04/2007;;;;;;;
9600493;NOVAMONE;Orge*Désherbage;;;;Retrait;1.0;L/ha;;;;30/09/2006;30/04/2007;;;;;;;
