type produit;numero AMM;nom produit;seconds noms commerciaux;titulaire;type commercial;gamme usage;mentions autorisees;Substances actives;fonctions;formulations;identifiant usage lib court;identifiant usage; date decision;stade cultural min (BBCH);stade cultural max (BBCH);etat usage;dose retenue;dose retenue unite;delai avant recolte jour;delai avant recolte bbch;nombre max d'application;date fin distribution;date fin utilisation;condition emploi;ZNT aquatique (en m);ZNT arthropodes non cibles (en m);ZNT plantes non cibles (en m);mentions autorisees;
PPP;2190187;HARMONIX FOLIAPLUS;;BAYER SAS;Produit de référence;Professionnel;Liste biocontrôle;acide pélargonique (Fatty acids) 250.0 g/L;Herbicide;Concentré émulsionnable;11015903;JEVI*Désherbage*All. PJT, Cimet., Voies (1);05/11/2019;;;Autorisé;120.0;L/ha;;;8;;;Application à l'aide d'un pulvérisateur à rampe. Application en post-levée (février à octobre).;20.0;;;;
PPP;2190187;HARMONIX FOLIAPLUS;;BAYER SAS;Produit de référence;Professionnel;Liste biocontrôle;acide pélargonique (Fatty acids) 250.0 g/L;Herbicide;Concentré émulsionnable;11015903;JEVI*Désherbage*All. PJT, Cimet., Voies (1);05/11/2019;;;Autorisé;120.0;L/ha;;;8;;;Application à l'aide d'un pulvérisateur à dos ou d'une lance. Application en post-levée (février à octobre).;5.0;;;;
PPP;2190187;HARMONIX FOLIAPLUS;;BAYER SAS;Produit de référence;Professionnel;Liste biocontrôle;acide pélargonique (Fatty acids) 250.0 g/L;Herbicide;Concentré émulsionnable;01001002;JEVI*Désherb. total*Sites Indust. (1);05/11/2019;;;Autorisé;120.0;L/ha;;;8;;;Application à l'aide d'un pulvérisateur à rampe. Application en post-levée (février à octobre).;20.0;;;;
PPP;2190187;HARMONIX FOLIAPLUS;;BAYER SAS;Produit de référence;Professionnel;Liste biocontrôle;acide pélargonique (Fatty acids) 250.0 g/L;Herbicide;Concentré émulsionnable;01001002;JEVI*Désherb. total*Sites Indust. (1);05/11/2019;;;Autorisé;120.0;L/ha;;;8;;;Application en post-levée (février à octobre). Application à l'aide d'un pulvérisateur à dos ou d'une lance.;5.0;;;;
PPP;2110099;FINY;;UPL Holdings Coöperatief U.A.;Produit de référence;Professionnel;;metsulfuron-méthyl (Metsulfuron-methyl) 200.0 g/kg;Herbicide;Granulé soluble dans l'eau;15105912;Blé*Désherbage;07/06/2019;;;Retrait;;;;;1;10/01/2020;10/01/2021;;;;;;
PPP;2110099;FINY;;UPL Holdings Coöperatief U.A.;Produit de référence;Professionnel;;metsulfuron-méthyl (Metsulfuron-methyl) 200.0 g/kg;Herbicide;Granulé soluble dans l'eau;15105913;Orge*Désherbage;07/06/2019;;39;Autorisé;0.03;kg/ha;;;1;;;Uniquement sur orge de printemps. ;5.0;;5.0;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;01101028;Cultures légumières*Trt Irrigation loc.*Champignons (pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;16322204;Cucurbitacées à peau comestible*Trt Irrigation loc.*Champignons (pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;16322901;Cucurbitacées à peau comestible*Trt Irrigation loc.*Champignons (autres que pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;01146010;Tomate - Aubergine*Trt Irrigation loc.*Champignons (pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;16602203;Laitue*Trt Irrigation loc.*Champignons (autres que pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;16862204;Poivron*Trt Irrigation loc.*Champignons (pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;16862205;Poivron*Trt Irrigation loc.*Champignons (autres que pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;14052207;Arbres et arbustes*Trt Irrigation loc.*Champignons (autres que pythiacées) (1);07/03/2016;;;Autorisé;1.0;kg/ha;;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;14052206;Arbres et arbustes*Trt Irrigation loc.*Champignons (pythiacées) (1);07/03/2016;;;Autorisé;1.0;kg/ha;;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;16752206;Cucurbitacées à peau non comestible*Trt Irrigation loc.*Champignons (pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;16752207;Cucurbitacées à peau non comestible*Trt Irrigation loc.*Champignons (autres que pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;14052204;Cultures ornementales*Trt Irrigation loc.*Champignons (pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;14052205;Cultures ornementales*Trt Irrigation loc.*Champignons (autres que pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;16552204;Fraisier*Trt Irrigation loc.*Champignons (pythiacées);07/03/2016;;;Autorisé;2.0;kg/ha;3;;3;;;- Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 21 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;17102204;Cultures florales et plantes vertes*Trt Irrigation loc.*Champignons (autres que pythiacées) (1);07/03/2016;;;Autorisé;1.0;kg/ha;;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;17102203;Cultures florales et plantes vertes*Trt Irrigation loc.*Champignons (pythiacées) (1);07/03/2016;;;Autorisé;1.0;kg/ha;;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;16012202;Cultures légumières*Trt Irrigation loc.*Champignons (autres que pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2150839;TUSAL;;TIMAC AGRO ESPANA SA;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;Trichoderma atroviride souche T11 (Trichoderma atroviride (formerly T. harzianum) strains T11) 100000000 UFC/g | Trichoderma asperellum T-25 (Trichoderma asperellum strains ICC012, T25 and TV1) 100000000 UFC/g;Fongicide;Granulé dispersable;16952210;Tomate - Aubergine*Trt Irrigation loc.*Champignons (autres que pythiacées);07/03/2016;;;Autorisé;1.0;kg/ha;3;;5;;;- 1 kg/ha pour la première application puis 0,5 kg/ha pour les applications suivantes. - Première application à la transplantation ou proche de la transplantation puis respecter un intervalle de 15 jours minimum entre les applications. - Également autorisé sous abri.;;;;;
PPP;2160456;PERMIT;;NISSAN CHEMICAL EUROPE SAS;Produit de référence;Professionnel;;halosulfuron-méthyl (Halosulfuron methyl) 750.0 g/kg;Herbicide;Granulé dispersable;15755901;Riz*Désherbage;04/05/2016;12;24;Autorisé;0.04;kg/ha;;;1;;;;5.0;;50.0;;
PPP;2070185;BANJO EXTRA;TARAME;ADAMA FRANCE SAS;Produit de référence;Professionnel;;fluaziname (Fluazinam) 500.0 g/L;Fongicide;Suspension concentrée;16361204;Chicorées - Production de chicons*Trt Sem. Plants*Champignons (pythiacées);19/06/2014;;;Retrait;0.04;L/hL;;;1;;;;;;;;
PPP;2070185;BANJO EXTRA;TARAME;ADAMA FRANCE SAS;Produit de référence;Professionnel;;fluaziname (Fluazinam) 500.0 g/L;Fongicide;Suspension concentrée;16361204;Chicorées - Production de chicons*Trt Sem. Plants*Champignons (pythiacées);19/06/2014;;;Retrait;0.016;L/t;;;1;;;;;;;;
PPP;2070185;BANJO EXTRA;TARAME;ADAMA FRANCE SAS;Produit de référence;Professionnel;;fluaziname (Fluazinam) 500.0 g/L;Fongicide;Suspension concentrée;15653201;Pomme de terre*Trt Part.Aer.*Mildiou(s);05/09/2014;;97;Autorisé;0.4;L/ha;7;;10;;;;5.0;;;;
PPP;2250819;MATENO XTRA;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;aclonifène (Aclonifen) 500.0 g/L | diflufénican (Diflufenican) 100.0 g/L;Herbicide;Suspension concentrée;15105913;Orge*Désherbage;28/01/2026;11;13;Autorisé;1.2;L/ha;;;1;;;Uniquement sur orge d'hiver avant repos végétatif. Une application maximum par culture et par an. ;20.0;;5.0;;
PPP;2250819;MATENO XTRA;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;aclonifène (Aclonifen) 500.0 g/L | diflufénican (Diflufenican) 100.0 g/L;Herbicide;Suspension concentrée;15105912;Blé*Désherbage;28/01/2026;00;09;Autorisé;1.2;L/ha;;;1;;;Uniquement sur blé tendre d'hiver et épeautre avant repos végétatif. Une application maximum par culture et par an. ;20.0;;5.0;;
PPP;2250819;MATENO XTRA;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;aclonifène (Aclonifen) 500.0 g/L | diflufénican (Diflufenican) 100.0 g/L;Herbicide;Suspension concentrée;15105912;Blé*Désherbage;28/01/2026;11;13;Autorisé;1.2;L/ha;;;1;;;Uniquement sur blé tendre d'hiver et épeautre avant repos végétatif. Une application maximum par culture et par an. ;20.0;;5.0;;
PPP;2250819;MATENO XTRA;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;aclonifène (Aclonifen) 500.0 g/L | diflufénican (Diflufenican) 100.0 g/L;Herbicide;Suspension concentrée;15105913;Orge*Désherbage;28/01/2026;00;09;Autorisé;1.2;L/ha;;;1;;;Uniquement sur orge d'hiver avant repos végétatif. Une application maximum par culture et par an. ;20.0;;5.0;;
PPP;2190634;AZOXYSTAR 250 SC;FRUMIDOR 250 SC | STILUS | ELIPSE | PRIMAR | ZOLAAR;LIFE SCIENTIFIC LTD;Générique;Professionnel;;azoxystrobine (Azoxystrobin) 250.0 g/L;Fongicide;Suspension concentrée;15203202;Crucifères oléagineuses*Trt Part.Aer.*Sclérotiniose;06/11/2019;60;69;Autorisé;1.0;L/ha;42;;2;;;Uniquement sur cultures d'hiver : colza, moutarde, cameline et navette. Une application par an sur sol artificiellement drainé ayant une teneur en argile supérieure ou égale à 45 %. 2 applications par culture pour contrôler l'ensemble des maladies. ;5.0;;;;
PPP;2190634;AZOXYSTAR 250 SC;FRUMIDOR 250 SC | STILUS | ELIPSE | PRIMAR | ZOLAAR;LIFE SCIENTIFIC LTD;Générique;Professionnel;;azoxystrobine (Azoxystrobin) 250.0 g/L;Fongicide;Suspension concentrée;15203201;Crucifères oléagineuses*Trt Part.Aer.*Maladies fongiques des siliques;06/11/2019;60;69;Autorisé;1.0;L/ha;42;;2;;;Uniquement sur cultures d'hiver : colza, moutarde, cameline et navette. Une application par an sur sol artificiellement drainé ayant une teneur en argile supérieure ou égale à 45 %. 2 applications par culture pour contrôler l'ensemble des maladies. ;5.0;;;;
PPP;2190634;AZOXYSTAR 250 SC;FRUMIDOR 250 SC | STILUS | ELIPSE | PRIMAR | ZOLAAR;LIFE SCIENTIFIC LTD;Générique;Professionnel;;azoxystrobine (Azoxystrobin) 250.0 g/L;Fongicide;Suspension concentrée;15203201;Crucifères oléagineuses*Trt Part.Aer.*Maladies fongiques des siliques;06/11/2019;60;69;Autorisé;1.0;L/ha;42;;2;;;Uniquement sur cultures de printemps : colza, moutarde, cameline et navette. 2 applications par culture pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2190634;AZOXYSTAR 250 SC;FRUMIDOR 250 SC | STILUS | ELIPSE | PRIMAR | ZOLAAR;LIFE SCIENTIFIC LTD;Générique;Professionnel;;azoxystrobine (Azoxystrobin) 250.0 g/L;Fongicide;Suspension concentrée;15203202;Crucifères oléagineuses*Trt Part.Aer.*Sclérotiniose;06/11/2019;60;69;Autorisé;1.0;L/ha;42;;2;;;Uniquement sur cultures de printemps : colza, moutarde, cameline et navette. 2 applications par culture pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2190634;AZOXYSTAR 250 SC;FRUMIDOR 250 SC | STILUS | ELIPSE | PRIMAR | ZOLAAR;LIFE SCIENTIFIC LTD;Générique;Professionnel;;azoxystrobine (Azoxystrobin) 250.0 g/L;Fongicide;Suspension concentrée;16853212;Graines protéagineuses*Trt Part.Aer.*Anthracnose(s);06/11/2019;17;72;Autorisé;0.8;L/ha;35;;2;;;2 applications par culture pour contrôler l'ensemble des maladies. Cultures d'hiver : une application par an sur sol artificiellement drainé ayant une teneur en argile supérieures ou égale à 45 %. Cultures de printemps : une application par an sur sol artificiellement drainé. ;5.0;;;;
